ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Future_Price_5Y,Good_Investment,Luxury_Property,Spacious_Property
170508,Uttar Pradesh,Noida,Locality_112,Apartment,2,2446,27.56,0.01,2008,Unfurnished,12,11,17,1,10,Low,Yes,No,"Gym, Garden, Pool, Playground, Clubhouse",East,Broker,Ready_to_Move,37.617195200000005,0,0,1
193603,Odisha,Bhubaneswar,Locality_422,Independent House,5,3366,490.82,0.15,1996,Semi-furnished,5,13,29,7,3,Medium,Yes,No,Gym,North,Owner,Under_Construction,691.2316224,0,1,1
39286,Gujarat,Surat,Locality_279,Independent House,2,3835,20.08,0.01,1995,Furnished,3,13,30,4,10,Low,Yes,No,Clubhouse,West,Builder,Under_Construction,28.045735999999998,0,0,1
22242,Madhya Pradesh,Indore,Locality_270,Villa,2,3031,107.46,0.04,2010,Semi-furnished,14,3,15,1,2,Low,Yes,Yes,"Gym, Pool, Garden",West,Broker,Ready_to_Move,144.17048519999997,0,0,1
283,Jharkhand,Ranchi,Locality_274,Apartment,4,2380,154.67,0.06,2011,Furnished,30,1,14,7,10,High,Yes,No,"Gym, Pool",South,Builder,Under_Construction,225.75633200000001,0,1,1
162056,Rajasthan,Jaipur,Locality_296,Villa,2,2110,109.34,0.05,2019,Semi-furnished,23,2,6,10,1,High,Yes,No,"Pool, Playground, Garden, Gym, Clubhouse",West,Broker,Ready_to_Move,152.87918800000003,0,0,1
165451,Assam,Guwahati,Locality_95,Villa,1,4239,375.18,0.09,1992,Unfurnished,3,7,33,10,2,Low,No,No,"Clubhouse, Gym",South,Owner,Ready_to_Move,506.4104604,0,1,1
58918,Tamil Nadu,Chennai,Locality_416,Villa,1,4444,125.63,0.03,1995,Furnished,10,13,30,1,2,Medium,Yes,Yes,"Garden, Pool, Gym, Playground, Clubhouse",East,Owner,Ready_to_Move,166.44467439999997,0,0,1
149493,Chhattisgarh,Raipur,Locality_390,Villa,4,1210,133.01,0.11,2010,Unfurnished,14,5,15,7,7,High,Yes,No,Garden,West,Builder,Ready_to_Move,187.570702,0,0,0
84953,Odisha,Bhubaneswar,Locality_347,Villa,3,1121,182.47,0.16,1999,Unfurnished,18,14,26,7,7,Medium,Yes,No,Gym,North,Builder,Under_Construction,250.2430074,0,1,0
203595,Andhra Pradesh,Vijayawada,Locality_160,Villa,1,2490,209.55,0.08,1996,Unfurnished,22,9,29,9,5,Low,No,Yes,"Garden, Playground, Clubhouse, Pool",East,Owner,Under_Construction,285.36519,0,1,1
137554,Karnataka,Mangalore,Locality_87,Independent House,5,1515,205.52,0.14,1994,Unfurnished,8,18,31,3,6,High,Yes,No,"Pool, Clubhouse, Playground, Gym",South,Owner,Ready_to_Move,277.719176,0,1,0
194802,Gujarat,Ahmedabad,Locality_33,Independent House,2,1570,289.24,0.18,2003,Furnished,5,5,22,3,7,High,Yes,No,"Clubhouse, Playground, Garden",West,Owner,Ready_to_Move,385.67261600000006,0,1,0
2072,Madhya Pradesh,Indore,Locality_422,Apartment,1,4671,104.87,0.02,2017,Furnished,11,27,8,5,4,Medium,Yes,No,"Garden, Playground",East,Owner,Under_Construction,147.2815254,0,0,1
93460,Gujarat,Surat,Locality_1,Independent House,2,4347,430.52,0.1,2008,Furnished,26,18,17,1,2,High,Yes,No,"Garden, Playground, Pool, Gym",South,Builder,Under_Construction,576.4404488,0,1,1
215975,West Bengal,Durgapur,Locality_90,Independent House,1,4597,146.5,0.03,2023,Unfurnished,11,19,2,9,3,Low,No,No,"Clubhouse, Garden, Playground, Gym, Pool",West,Broker,Ready_to_Move,207.58171,0,0,1
75674,Telangana,Warangal,Locality_247,Apartment,5,816,234.26,0.29,2015,Unfurnished,2,20,10,9,6,Medium,No,Yes,"Clubhouse, Playground, Garden",North,Builder,Under_Construction,336.00380319999994,0,1,0
219824,West Bengal,Kolkata,Locality_281,Independent House,4,2273,375.48,0.17,2011,Furnished,8,25,14,6,10,High,Yes,No,"Clubhouse, Playground",North,Builder,Under_Construction,543.4922808000001,0,1,1
238533,Uttar Pradesh,Lucknow,Locality_349,Apartment,4,1105,451.59,0.41,2011,Unfurnished,21,13,14,4,2,Medium,Yes,No,"Garden, Pool, Gym, Playground",South,Builder,Ready_to_Move,605.175759,0,1,0
179346,Maharashtra,Nagpur,Locality_428,Villa,2,3747,110.03,0.03,2015,Furnished,29,8,10,9,7,Low,Yes,Yes,Gym,West,Builder,Ready_to_Move,163.4979782,1,0,1
228515,Haryana,Gurgaon,Locality_374,Independent House,2,2923,263.17,0.09,1999,Unfurnished,1,18,26,4,4,Low,Yes,Yes,"Gym, Clubhouse, Playground, Pool",East,Builder,Ready_to_Move,358.8217682,0,1,1
228143,Uttarakhand,Dehradun,Locality_246,Apartment,1,4930,186.95,0.04,2005,Furnished,23,14,20,1,1,Low,Yes,Yes,"Garden, Clubhouse, Pool",East,Broker,Ready_to_Move,251.74686999999994,0,1,1
232250,Assam,Guwahati,Locality_304,Independent House,4,4377,235.48,0.05,1991,Furnished,21,2,34,7,9,Medium,Yes,Yes,"Clubhouse, Pool, Gym",West,Owner,Ready_to_Move,347.69563919999996,0,1,1
12897,Assam,Silchar,Locality_470,Apartment,5,4037,53.11,0.01,2020,Furnished,14,14,5,5,4,Medium,Yes,Yes,Garden,East,Broker,Ready_to_Move,78.7483214,0,0,1
59644,Kerala,Trivandrum,Locality_36,Independent House,2,1638,74.57,0.05,1999,Furnished,30,18,26,5,2,High,Yes,No,Pool,North,Owner,Under_Construction,97.44509319999999,0,0,0
223969,West Bengal,Kolkata,Locality_125,Apartment,4,2102,292.55,0.14,2020,Furnished,21,30,5,6,10,Low,No,No,"Garden, Clubhouse, Pool, Gym, Playground",North,Builder,Ready_to_Move,418.9433020000001,0,1,1
125200,Tamil Nadu,Coimbatore,Locality_436,Independent House,2,3228,143.51,0.04,1999,Unfurnished,15,21,26,7,8,Medium,Yes,Yes,"Playground, Garden, Clubhouse, Gym, Pool",West,Broker,Under_Construction,205.4431756,0,0,1
48189,Karnataka,Mysore,Locality_309,Independent House,2,4537,305.17,0.07,1992,Semi-furnished,25,17,33,8,9,Medium,Yes,Yes,Garden,West,Broker,Under_Construction,446.07919580000004,0,1,1
71476,Kerala,Trivandrum,Locality_247,Apartment,5,2142,150.92,0.07,2010,Furnished,10,19,15,10,10,High,Yes,No,"Clubhouse, Gym, Pool",East,Builder,Ready_to_Move,226.05401279999998,0,1,1
78437,Madhya Pradesh,Indore,Locality_204,Villa,4,4661,401.31,0.09,1992,Furnished,2,23,33,2,3,Low,Yes,No,"Pool, Gym, Clubhouse",East,Broker,Ready_to_Move,546.2711982000001,0,1,1
90841,Rajasthan,Jodhpur,Locality_162,Apartment,2,899,83.06,0.09,2011,Semi-furnished,24,18,14,4,3,Medium,No,No,"Pool, Gym",West,Broker,Ready_to_Move,106.64737880000001,0,0,0
144225,Bihar,Patna,Locality_491,Independent House,4,3514,144.93,0.04,2017,Furnished,2,12,8,4,4,Medium,No,No,"Pool, Garden, Clubhouse",North,Owner,Ready_to_Move,200.9135604,0,0,1
201380,Assam,Silchar,Locality_248,Independent House,3,2404,444.3,0.18,2002,Semi-furnished,4,18,23,8,1,Low,Yes,No,"Pool, Clubhouse",South,Owner,Under_Construction,606.505044,0,1,1
112339,Jharkhand,Jamshedpur,Locality_250,Apartment,4,3073,297.32,0.1,2020,Semi-furnished,6,24,5,10,8,High,Yes,Yes,"Pool, Clubhouse, Garden, Gym, Playground",South,Broker,Under_Construction,455.03636720000003,0,1,1
160801,Uttar Pradesh,Noida,Locality_107,Independent House,5,1540,134.17,0.09,2012,Unfurnished,7,10,13,2,6,Low,Yes,Yes,Garden,North,Owner,Ready_to_Move,188.21367599999996,0,0,0
46986,Gujarat,Surat,Locality_229,Villa,5,2882,319.87,0.11,2001,Furnished,13,11,24,8,1,High,No,Yes,"Clubhouse, Pool, Playground, Gym",West,Owner,Under_Construction,447.06310679999996,0,1,1
41174,Andhra Pradesh,Vijayawada,Locality_197,Villa,2,3287,325.28,0.1,2019,Unfurnished,16,23,6,4,8,Low,No,Yes,"Pool, Playground, Garden, Gym, Clubhouse",South,Builder,Ready_to_Move,459.53606719999993,0,1,1
117763,Jharkhand,Jamshedpur,Locality_383,Apartment,1,1119,360.94,0.32,2013,Semi-furnished,26,19,12,4,10,Medium,No,Yes,"Gym, Pool, Playground, Garden, Clubhouse",South,Owner,Under_Construction,490.2936772,0,1,0
174255,Rajasthan,Jodhpur,Locality_33,Independent House,2,3838,394.52,0.1,1990,Semi-furnished,19,28,35,4,6,Medium,Yes,Yes,"Garden, Playground, Pool, Gym, Clubhouse",West,Owner,Ready_to_Move,544.3429151999999,0,1,1
160321,Gujarat,Surat,Locality_237,Independent House,3,4650,258.55,0.06,2019,Unfurnished,7,8,6,2,1,Medium,No,No,Gym,West,Owner,Under_Construction,350.07669999999996,0,1,1
176001,Rajasthan,Jodhpur,Locality_166,Apartment,2,859,470.27,0.55,1992,Unfurnished,23,17,33,5,6,Low,No,Yes,"Garden, Playground, Pool, Clubhouse",West,Builder,Ready_to_Move,613.3167285999999,0,1,0
160755,Chhattisgarh,Raipur,Locality_194,Independent House,4,4340,319.45,0.07,2011,Unfurnished,2,27,14,1,4,Low,No,Yes,Clubhouse,East,Owner,Under_Construction,442.69381,0,1,1
18085,Uttar Pradesh,Noida,Locality_31,Apartment,5,519,18.88,0.04,2016,Furnished,27,14,9,1,1,Low,No,No,"Garden, Pool",East,Owner,Ready_to_Move,24.267974399999996,0,0,0
110076,Delhi,New Delhi,Locality_294,Villa,3,1849,378.42,0.2,2005,Furnished,21,19,20,2,10,High,Yes,Yes,"Clubhouse, Gym, Garden",North,Builder,Under_Construction,528.6451716,0,1,1
51739,Gujarat,Ahmedabad,Locality_51,Apartment,2,4923,14.11,0.0,2000,Unfurnished,20,22,25,1,4,High,No,Yes,Gym,West,Broker,Ready_to_Move,18.9844406,0,0,1
18419,Bihar,Gaya,Locality_201,Independent House,5,2252,96.81,0.04,2001,Semi-furnished,10,13,24,3,6,High,Yes,No,"Gym, Pool",East,Builder,Ready_to_Move,133.60167239999998,0,0,1
242659,Chhattisgarh,Raipur,Locality_400,Independent House,2,516,322.42,0.62,2016,Furnished,17,10,9,5,6,Medium,No,Yes,"Gym, Garden, Playground, Clubhouse",North,Owner,Under_Construction,433.75807440000005,0,1,0
66483,Punjab,Ludhiana,Locality_392,Independent House,1,3079,491.28,0.16,2015,Unfurnished,15,23,10,1,10,Medium,No,Yes,"Pool, Gym, Playground, Clubhouse",North,Owner,Ready_to_Move,673.8298223999999,0,1,1
173589,Madhya Pradesh,Indore,Locality_477,Apartment,4,3594,491.49,0.14,1993,Unfurnished,24,20,32,6,10,High,Yes,No,Clubhouse,West,Builder,Under_Construction,706.7036412,0,1,1
159594,Jharkhand,Ranchi,Locality_236,Apartment,4,2099,311.26,0.15,2012,Furnished,9,17,13,3,10,High,Yes,Yes,"Pool, Gym, Garden",South,Builder,Under_Construction,448.51943479999994,0,1,1
9539,West Bengal,Kolkata,Locality_3,Independent House,5,4060,144.89,0.04,2000,Semi-furnished,20,30,25,2,9,Low,No,Yes,"Pool, Gym, Playground, Garden",West,Builder,Ready_to_Move,206.20744799999994,0,0,1
176214,Delhi,Dwarka,Locality_443,Independent House,2,970,183.94,0.19,2008,Semi-furnished,3,15,17,1,6,Low,No,Yes,"Pool, Playground, Clubhouse",South,Broker,Under_Construction,238.827696,0,1,0
54476,Chhattisgarh,Raipur,Locality_221,Independent House,4,4145,328.85,0.08,2002,Unfurnished,13,5,23,8,5,Low,No,Yes,"Clubhouse, Pool",East,Owner,Under_Construction,474.168815,0,1,1
81254,Bihar,Gaya,Locality_109,Villa,4,3054,422.1,0.14,2001,Semi-furnished,21,15,24,4,8,High,Yes,No,"Clubhouse, Pool",South,Builder,Under_Construction,593.9284680000001,0,1,1
185635,Odisha,Bhubaneswar,Locality_356,Apartment,1,3865,375.97,0.1,1997,Furnished,14,16,28,1,6,High,No,Yes,"Gym, Playground, Garden",East,Builder,Ready_to_Move,496.01722099999995,0,1,1
71412,Uttar Pradesh,Noida,Locality_63,Apartment,1,2185,119.4,0.05,2008,Furnished,2,11,17,7,5,Low,Yes,No,"Pool, Garden, Gym, Playground",West,Broker,Ready_to_Move,162.94518000000002,0,0,1
224191,Bihar,Gaya,Locality_96,Apartment,1,607,484.12,0.8,2001,Unfurnished,7,27,24,10,10,Low,Yes,Yes,"Gym, Pool",North,Builder,Under_Construction,684.6134568,0,1,0
51714,Haryana,Gurgaon,Locality_163,Villa,1,2111,168.92,0.08,2018,Semi-furnished,5,18,7,10,5,Low,No,No,Garden,West,Broker,Ready_to_Move,233.65352239999996,1,1,1
126131,Madhya Pradesh,Bhopal,Locality_192,Villa,2,3940,248.85,0.06,2000,Semi-furnished,10,20,25,2,4,Medium,Yes,Yes,"Playground, Gym",West,Owner,Under_Construction,339.87933,0,1,1
208914,Jharkhand,Ranchi,Locality_487,Independent House,3,1825,375.3,0.21,2010,Furnished,15,9,15,8,3,Medium,Yes,No,"Pool, Gym, Clubhouse",West,Owner,Under_Construction,519.97815,0,1,1
17421,Kerala,Kochi,Locality_302,Apartment,2,3031,88.12,0.03,2009,Furnished,2,7,16,3,9,Medium,No,No,"Clubhouse, Playground, Pool",East,Builder,Ready_to_Move,119.89783440000001,0,0,1
152654,Haryana,Faridabad,Locality_248,Villa,1,762,109.07,0.14,2004,Unfurnished,30,10,21,5,8,High,No,Yes,"Garden, Gym",North,Broker,Under_Construction,144.76206679999996,0,0,0
197896,Kerala,Trivandrum,Locality_500,Villa,2,2542,332.54,0.13,2015,Furnished,9,17,10,9,3,High,Yes,Yes,"Garden, Pool",West,Builder,Under_Construction,475.4789936,0,1,1
89823,Kerala,Kochi,Locality_97,Villa,5,1481,169.73,0.11,2017,Furnished,16,4,8,4,6,Medium,Yes,Yes,"Playground, Pool, Garden, Gym",East,Owner,Ready_to_Move,242.98886259999998,0,1,0
26467,Uttarakhand,Haridwar,Locality_85,Villa,1,4281,19.27,0.0,2005,Unfurnished,21,25,20,7,3,Low,No,Yes,"Pool, Playground, Clubhouse",East,Owner,Ready_to_Move,26.585277399999995,0,0,1
3336,Assam,Silchar,Locality_332,Villa,5,524,12.97,0.02,1994,Furnished,22,5,31,2,9,Low,No,No,"Pool, Gym",East,Broker,Ready_to_Move,17.0617756,0,0,0
99558,Rajasthan,Jaipur,Locality_489,Villa,4,4940,443.22,0.09,1999,Furnished,5,24,26,9,4,Medium,No,Yes,"Playground, Gym",North,Broker,Under_Construction,644.353236,0,1,1
223514,Punjab,Amritsar,Locality_27,Apartment,4,3486,58.47,0.02,2015,Furnished,12,7,10,7,10,Medium,No,No,Clubhouse,North,Builder,Ready_to_Move,85.3498284,1,0,1
102970,Kerala,Trivandrum,Locality_417,Independent House,5,2119,495.81,0.23,2000,Semi-furnished,21,21,25,2,6,Medium,No,No,"Pool, Playground, Clubhouse, Gym",South,Owner,Under_Construction,662.0947578,0,1,1
4290,Gujarat,Surat,Locality_447,Villa,5,2604,92.03,0.04,2021,Furnished,6,3,4,9,2,Medium,Yes,Yes,"Playground, Garden, Clubhouse, Gym, Pool",West,Builder,Ready_to_Move,136.2117624,0,0,1
561,Punjab,Ludhiana,Locality_399,Villa,1,4995,101.67,0.02,2016,Unfurnished,15,13,9,2,5,Medium,No,No,Pool,East,Broker,Under_Construction,137.956023,0,0,1
196805,Assam,Guwahati,Locality_346,Villa,3,1106,439.08,0.4,1990,Furnished,20,30,35,9,8,Low,No,No,Clubhouse,South,Broker,Under_Construction,593.2497695999999,0,1,0
41630,Odisha,Cuttack,Locality_493,Villa,4,4762,281.79,0.06,1993,Semi-furnished,0,4,32,10,1,Low,No,Yes,"Playground, Clubhouse, Pool, Gym",West,Broker,Ready_to_Move,401.3365896,0,1,1
54012,Uttar Pradesh,Noida,Locality_242,Apartment,2,3586,444.94,0.12,2020,Unfurnished,1,4,5,9,5,High,No,No,"Gym, Garden, Pool",East,Broker,Under_Construction,632.5800968000001,0,1,1
150095,Odisha,Bhubaneswar,Locality_112,Independent House,2,3606,135.17,0.04,2017,Unfurnished,22,26,8,9,1,Medium,Yes,Yes,"Clubhouse, Garden, Pool",East,Owner,Ready_to_Move,194.52585039999997,0,0,1
206445,Telangana,Hyderabad,Locality_139,Independent House,4,4023,108.07,0.03,1997,Semi-furnished,27,12,28,4,2,Low,No,No,"Garden, Playground, Clubhouse, Pool",North,Builder,Ready_to_Move,144.8635122,0,0,1
9989,Uttarakhand,Haridwar,Locality_445,Independent House,4,2998,22.68,0.01,2014,Semi-furnished,3,15,11,8,6,High,Yes,No,"Clubhouse, Pool",East,Owner,Under_Construction,33.0211728,0,0,1
249281,Uttar Pradesh,Noida,Locality_440,Independent House,3,1715,247.29,0.14,2008,Furnished,6,10,17,6,8,Low,No,Yes,Gym,East,Owner,Under_Construction,344.79644699999994,0,1,0
114856,Uttar Pradesh,Noida,Locality_88,Villa,4,2213,32.22,0.01,2014,Unfurnished,3,26,11,4,9,Low,Yes,No,"Pool, Gym",South,Owner,Ready_to_Move,45.8896572,0,0,1
120539,Rajasthan,Jaipur,Locality_106,Apartment,5,1574,485.94,0.31,1995,Semi-furnished,14,15,30,1,3,Low,Yes,No,"Garden, Clubhouse",East,Owner,Under_Construction,636.8146512,0,1,0
1424,Delhi,Dwarka,Locality_199,Villa,5,1661,305.13,0.18,2005,Furnished,6,30,20,4,5,Medium,No,No,Pool,South,Owner,Ready_to_Move,411.3823686,0,1,0
62256,Telangana,Warangal,Locality_268,Independent House,5,3927,248.05,0.06,2003,Furnished,13,17,22,9,9,Medium,No,Yes,"Clubhouse, Playground, Gym",East,Broker,Ready_to_Move,371.216747,0,1,1
40655,Odisha,Bhubaneswar,Locality_396,Independent House,1,2024,383.12,0.19,2007,Semi-furnished,13,6,18,3,8,Medium,No,No,"Pool, Garden, Gym, Playground, Clubhouse",West,Broker,Under_Construction,503.2204576,0,1,1
60209,Jharkhand,Jamshedpur,Locality_347,Apartment,5,1144,292.98,0.26,2008,Unfurnished,3,12,17,10,5,Medium,Yes,No,"Garden, Pool, Playground, Gym, Clubhouse",South,Builder,Under_Construction,420.09816240000004,0,1,0
190195,Karnataka,Mysore,Locality_329,Villa,2,4022,33.19,0.01,2012,Furnished,10,4,13,4,10,High,No,Yes,"Pool, Playground, Gym, Clubhouse, Garden",South,Broker,Ready_to_Move,47.4431136,0,0,1
57052,Madhya Pradesh,Bhopal,Locality_431,Villa,5,1023,290.98,0.28,2017,Unfurnished,16,25,8,8,8,High,No,No,"Clubhouse, Pool",South,Builder,Ready_to_Move,414.1983908,0,1,0
175389,Rajasthan,Jaipur,Locality_497,Apartment,4,4075,146.73,0.04,1990,Furnished,30,19,35,5,7,High,Yes,No,"Playground, Pool, Gym, Garden",North,Builder,Ready_to_Move,206.522475,0,0,1
108919,Chhattisgarh,Raipur,Locality_415,Independent House,3,3356,319.19,0.1,1997,Furnished,18,12,28,7,10,Low,Yes,No,Pool,North,Builder,Under_Construction,458.39514280000003,0,1,1
84365,Odisha,Bhubaneswar,Locality_296,Apartment,1,2368,339.86,0.14,2010,Furnished,11,17,15,2,6,Medium,No,Yes,"Playground, Pool, Garden, Clubhouse",West,Builder,Ready_to_Move,450.43684959999996,0,1,1
4574,Assam,Silchar,Locality_210,Independent House,3,4474,41.64,0.01,2007,Unfurnished,9,18,18,10,4,Medium,No,No,"Pool, Garden, Playground, Gym, Clubhouse",South,Owner,Ready_to_Move,59.5651872,0,0,1
142523,Kerala,Kochi,Locality_168,Independent House,3,3334,271.63,0.08,2000,Unfurnished,11,17,25,1,9,High,Yes,Yes,"Playground, Garden, Pool, Clubhouse",North,Builder,Under_Construction,379.9234484,0,1,1
156585,Andhra Pradesh,Vishakhapatnam,Locality_173,Villa,4,4548,462.01,0.1,2017,Unfurnished,18,13,8,10,5,Medium,No,No,"Garden, Pool, Clubhouse, Gym, Playground",East,Broker,Ready_to_Move,681.4462696,0,1,1
9515,Uttarakhand,Haridwar,Locality_376,Villa,2,4007,348.2,0.09,1994,Semi-furnished,29,26,31,5,8,Low,No,No,Pool,North,Builder,Ready_to_Move,474.29714799999994,0,1,1
121101,Uttar Pradesh,Lucknow,Locality_220,Independent House,3,1288,367.93,0.29,2007,Semi-furnished,7,22,18,1,8,Low,Yes,Yes,Garden,East,Builder,Under_Construction,501.76821679999995,0,1,0
216815,Rajasthan,Jodhpur,Locality_143,Apartment,1,2416,475.14,0.2,1998,Semi-furnished,17,23,27,1,9,Medium,Yes,No,"Gym, Pool, Garden",West,Owner,Ready_to_Move,627.8119847999999,0,1,1
98843,Punjab,Amritsar,Locality_308,Independent House,1,3328,41.27,0.01,2007,Furnished,16,19,18,5,5,Medium,No,Yes,Garden,South,Broker,Ready_to_Move,56.1503112,0,0,1
127454,Andhra Pradesh,Vijayawada,Locality_468,Villa,5,1509,452.4,0.3,2019,Semi-furnished,13,29,6,10,5,High,Yes,Yes,"Garden, Pool, Clubhouse",North,Builder,Under_Construction,673.252632,0,1,0
166633,Uttar Pradesh,Lucknow,Locality_136,Apartment,3,3351,48.96,0.01,2008,Furnished,7,5,17,7,5,Medium,Yes,No,Garden,South,Broker,Ready_to_Move,69.4262592,0,0,1
179029,Uttar Pradesh,Noida,Locality_398,Apartment,4,1718,433.09,0.25,2008,Furnished,30,4,17,10,5,High,No,Yes,"Playground, Garden, Clubhouse, Pool",East,Broker,Ready_to_Move,617.3091624,0,1,0
137068,Uttar Pradesh,Lucknow,Locality_396,Villa,2,4882,112.01,0.02,1991,Furnished,29,1,34,3,2,Low,No,Yes,"Gym, Garden, Pool, Clubhouse, Playground",East,Builder,Ready_to_Move,149.0449864,0,0,1
149310,Uttarakhand,Haridwar,Locality_99,Villa,3,1621,426.18,0.26,1992,Furnished,16,22,33,4,2,High,Yes,No,Pool,West,Owner,Under_Construction,552.9344556,0,1,0
157428,Bihar,Gaya,Locality_485,Apartment,4,4943,402.6,0.08,2015,Furnished,11,3,10,10,7,High,No,No,"Gym, Pool, Garden, Clubhouse",South,Owner,Ready_to_Move,601.830636,1,1,1
160080,Bihar,Patna,Locality_128,Independent House,4,4627,120.47,0.03,2019,Furnished,2,25,6,1,3,Medium,Yes,No,"Garden, Gym, Clubhouse, Pool",West,Broker,Under_Construction,169.20493380000002,0,0,1
109259,Odisha,Bhubaneswar,Locality_43,Villa,1,3241,299.34,0.09,2020,Furnished,2,12,5,8,6,Low,No,No,"Clubhouse, Playground, Garden, Gym, Pool",South,Owner,Under_Construction,418.4234388,1,1,1
24852,Bihar,Gaya,Locality_390,Independent House,5,2366,427.34,0.18,2012,Furnished,16,25,13,1,1,Medium,No,No,"Gym, Playground, Clubhouse",East,Builder,Ready_to_Move,561.6615088,0,1,1
224207,West Bengal,Durgapur,Locality_34,Apartment,1,1435,60.05,0.04,1995,Unfurnished,23,14,30,2,2,Low,No,Yes,"Clubhouse, Gym",North,Owner,Ready_to_Move,74.74423499999997,0,0,0
247874,Gujarat,Surat,Locality_155,Villa,1,1357,128.64,0.09,2004,Unfurnished,6,3,21,3,8,Medium,No,No,"Garden, Clubhouse, Gym, Playground, Pool",West,Broker,Ready_to_Move,166.47816959999997,0,0,0
201337,Tamil Nadu,Coimbatore,Locality_72,Villa,3,3349,145.68,0.04,2016,Semi-furnished,7,18,9,9,7,Low,Yes,No,Playground,East,Broker,Under_Construction,214.14668640000002,1,0,1
47486,Rajasthan,Jodhpur,Locality_305,Apartment,3,2056,345.9,0.17,2017,Semi-furnished,17,5,8,10,4,Medium,Yes,No,"Pool, Clubhouse, Garden, Playground",East,Builder,Ready_to_Move,495.37030799999997,0,1,1
220766,Punjab,Amritsar,Locality_491,Independent House,2,2683,385.57,0.14,2022,Furnished,16,10,3,3,4,Medium,Yes,Yes,"Garden, Pool, Clubhouse",West,Broker,Under_Construction,537.7390562,0,1,1
63039,Madhya Pradesh,Indore,Locality_138,Independent House,1,854,360.21,0.42,1995,Furnished,14,9,30,1,9,Medium,No,Yes,"Gym, Pool, Garden",North,Broker,Under_Construction,460.7374067999999,0,1,0
229831,Rajasthan,Jodhpur,Locality_372,Apartment,1,2460,11.51,0.0,2002,Furnished,25,3,23,7,9,Low,Yes,Yes,"Playground, Clubhouse, Gym, Pool, Garden",North,Broker,Ready_to_Move,16.288952,0,0,1
221502,Kerala,Trivandrum,Locality_499,Apartment,2,3254,494.11,0.15,1996,Unfurnished,0,24,29,3,10,Low,Yes,No,Garden,West,Owner,Ready_to_Move,680.4289988,0,1,1
6869,Karnataka,Bangalore,Locality_365,Villa,1,4045,273.94,0.07,2009,Furnished,29,19,16,4,3,Low,No,Yes,"Gym, Playground, Clubhouse, Garden",South,Builder,Ready_to_Move,370.61342599999995,0,1,1
242878,Delhi,Dwarka,Locality_355,Independent House,5,602,426.83,0.71,2010,Furnished,26,24,15,5,2,High,No,No,"Playground, Garden",South,Builder,Under_Construction,564.7131631999999,0,1,0
184454,Andhra Pradesh,Vishakhapatnam,Locality_76,Apartment,4,2619,110.68,0.04,2014,Semi-furnished,13,15,11,5,1,High,No,No,Garden,North,Builder,Ready_to_Move,149.23869840000003,0,0,1
118153,Odisha,Bhubaneswar,Locality_434,Villa,4,3109,79.38,0.03,2005,Semi-furnished,30,17,20,6,8,High,No,No,"Playground, Pool, Clubhouse, Garden, Gym",North,Builder,Ready_to_Move,111.62256839999999,0,0,1
133904,Kerala,Kochi,Locality_133,Apartment,2,1682,274.64,0.16,2014,Unfurnished,7,14,11,5,3,High,Yes,Yes,"Gym, Clubhouse",West,Owner,Under_Construction,376.43256959999997,0,1,0
